UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_diff,torque_speed_interaction,Temperature Difference,Status
1952,L49131,L,-1.0023854770106078,-1.4865669725617991,1.674654468324474,-1.7341648452097511,-0.45483993091365416,0,No Failure,-0.4841814955511914,-2.9041269068417295,-0.4841814955511914,Warning
1953,L49132,L,-1.0023854770106078,-1.4865669725617991,-1.5215501321417906,2.0578044048718778,-0.42341856854871657,0,No Failure,-0.4841814955511914,-3.131052564154764,-0.4841814955511914,Warning
1954,L49133,L,-1.0523815106382575,-1.5539678581673662,0.30246191733895733,-0.5103017539135641,-0.391997206183779,0,No Failure,-0.5015863475291087,-0.15434684691012937,-0.5015863475291087,Safe
1955,L49134,L,-1.0523815106382575,-1.4865669725617991,-0.44499256165315343,0.6934980080171117,-0.36057584381884134,0,No Failure,-0.4341854619235417,-0.3086014550888937,-0.4341854619235417,Safe
1956,L49135,L,-1.0523815106382575,-1.5539678581673662,-1.2872733551442632,1.5261261766858294,-0.32915448145390375,0,No Failure,-0.5015863475291087,-1.9645415638358543,-0.5015863475291087,Warning
1957,M16816,M,-1.0523815106382575,-1.5539678581673662,-0.9749043191475603,0.6834663433343559,-0.29773311908896616,0,No Failure,-0.5015863475291087,-0.6663142901086528,-0.5015863475291087,Safe
1958,H31371,H,-1.0523815106382575,-1.5539678581673662,0.44191237983748544,-0.40998510708600777,-0.25060107554155975,0,No Failure,-0.5015863475291087,-0.181177494370304,-0.5015863475291087,Safe
1959,H31372,H,-1.0523815106382575,-1.5539678581673662,-0.4171024691534478,0.3223264147551537,-0.17204766962921575,0,No Failure,-0.5015863475291087,-0.13444314346775293,-0.5015863475291087,Safe
1960,M16819,M,-1.1023775442658785,-1.6213687437728947,-1.0418405411468539,0.9442896250860024,-0.09349426371687174,0,No Failure,-0.5189911995070162,-0.9837992139989605,-0.5189911995070162,Safe
1961,L49140,L,-1.1023775442658785,-1.6213687437728947,-0.5175068021523881,1.1449229187411152,-0.046362220169465326,0,No Failure,-0.5189911995070162,-0.592505398388693,-0.5189911995070162,Warning
1962,L49141,L,-1.1023775442658785,-1.6887696293784618,-0.5063507651525058,1.1248595893756042,-0.014940857804527726,0,No Failure,-0.5863920851125832,-0.5695735137694706,-0.5863920851125832,Warning
1963,L49142,L,-1.1023775442658785,-1.6887696293784618,-0.8242978196491499,0.8640363076239577,0.016480504560409875,0,No Failure,-0.5863920851125832,-0.7122232444721305,-0.5863920851125832,Safe
1964,L49143,L,-1.1523735778935282,-1.6887696293784618,-0.8912340416484434,0.3323580794379088,0.04790186692534748,0,No Failure,-0.5363960514849335,-0.2962088344119619,-0.5363960514849335,Safe
1965,M16824,M,-1.1023775442658785,-1.6887696293784618,-0.7462055606499741,0.6934980080171117,0.07932322929028508,0,No Failure,-0.5863920851125832,-0.5174920698820491,-0.5863920851125832,Safe
1966,L49145,L,-1.1023775442658785,-1.6887696293784618,0.23552569533966383,-0.6908717182031652,0.12645527283769148,0,No Failure,-0.5863920851125832,-0.16271804182030877,-0.5863920851125832,Safe
1967,L49146,L,-1.0523815106382575,-1.6213687437728947,-0.13262352565645041,0.05147146832075141,0.1578766352026291,0,No Failure,-0.5689872331346373,-0.00682632759941235,-0.5689872331346373,Safe
1968,L49147,L,-1.0523815106382575,-1.6213687437728947,0.28014984333919285,-0.21938347811365091,0.18929799756756668,0,No Failure,-0.5689872331346373,-0.06146024702474655,-0.5689872331346373,Safe
1969,L49148,L,-1.0023854770106078,-1.6213687437728947,-1.4378798546426736,1.0847329306445812,0.2207193599325043,0,No Failure,-0.618983266762287,-1.5597156286413518,-0.618983266762287,Warning
1970,H31383,H,-1.1023775442658785,-1.6887696293784618,0.51442662033672,-0.8714416824927665,0.2521407222974419,0,No Failure,-0.5863920851125832,-0.44829279954529894,-0.5863920851125832,Safe
1971,M16830,M,-1.0523815106382575,-1.6213687437728947,-1.8785433161380225,2.709862609250994,0.3306941282097859,0,No Failure,-0.5689872331346373,-5.090594292260796,-0.5689872331346373,Warning
1972,L49151,L,-1.0523815106382575,-1.6213687437728947,-1.3430535401436745,1.2753345596169388,0.3778261717571923,0,No Failure,-0.5689872331346373,-1.7128425951611037,-0.5689872331346373,Warning
1973,L49152,L,-1.0523815106382575,-1.6213687437728947,0.4084442688378387,-0.9316316705893005,0.4092475341221299,0,No Failure,-0.5689872331346373,-0.38051961652002103,-0.5689872331346373,Safe
1974,L49153,L,-1.0523815106382575,-1.6213687437728947,1.1614767663298906,-1.4733415634581044,0.44066889648706753,0,No Failure,-0.5689872331346373,-1.7112519948247444,-0.5689872331346373,Warning
1975,L49154,L,-1.0023854770106078,-1.6213687437728947,-0.49519472815262355,0.8740679723067134,0.4720902588520051,0,No Failure,-0.618983266762287,-0.43283385193333784,-0.618983266762287,Safe
1976,L49155,L,-1.0023854770106078,-1.5539678581673662,-0.651379246150975,0.5630863671412888,0.5035116212169427,0,No Failure,-0.5515823811567584,-0.3667827733463838,-0.5515823811567584,Safe
1977,M16836,M,-0.9523894433829583,-1.5539678581673662,-0.6681133016507984,0.7436563314308898,0.5349329835818804,0,No Failure,-0.6015784147844079,-0.49684668688581224,-0.6015784147844079,Safe
1978,M16837,M,-0.9523894433829583,-1.5539678581673662,0.5255826573366024,-0.9316316705893005,0.5820650271292868,0,No Failure,-0.6015784147844079,-0.48964944908726277,-0.6015784147844079,Safe
1979,L49158,L,-1.0023854770106078,-1.5539678581673662,-0.5398188761521525,0.3624530734861761,0.6291970706766932,0,No Failure,-0.5515823811567584,-0.19565901078720113,-0.5515823811567584,Safe
1980,H31393,H,-1.0023854770106078,-1.6213687437728947,-0.6625352831508573,0.5831496965067996,0.6606184330416307,0,No Failure,-0.618983266762287,-0.38635724929446896,-0.618983266762287,Safe
1981,M16840,M,-1.0023854770106078,-1.6213687437728947,-1.326319484643851,1.857171111216765,0.7391718389539748,0,No Failure,-0.618983266762287,-2.463202231124468,-0.618983266762287,Warning
1982,L49161,L,-1.0023854770106078,-1.6213687437728947,-0.8577659306487967,0.5028963790447548,0.7863038825013812,0,No Failure,-0.618983266762287,-0.43136738059123414,-0.618983266762287,Safe
1983,M16842,M,-1.0023854770106078,-1.5539678581673662,-0.2888080436548019,0.13172478578279617,0.8177252448663187,0,No Failure,-0.5515823811567584,-0.03804317768277723,-0.5515823811567584,Safe
1984,M16843,M,-1.0023854770106078,-1.6213687437728947,-0.44499256165315343,0.4427063909482209,0.8648572884137251,0,No Failure,-0.618983266762287,-0.19700105096827122,-0.618983266762287,Safe
1985,M16844,M,-1.0023854770106078,-1.6887696293784618,-0.8466098936489144,0.5530547024585329,0.9119893319611315,0,No Failure,-0.686384152367854,-0.46822158283045057,-0.686384152367854,Safe
1986,L49165,L,-0.9523894433829583,-1.5539678581673662,-0.009907118657745668,0.08156646236901802,0.9591213755085379,0,No Failure,-0.6015784147844079,-0.0008080886211824083,-0.6015784147844079,Safe
1987,L49166,L,-0.9523894433829583,-1.6213687437728947,-0.22744984015544953,0.2922314207068864,0.9905427378734756,0,No Failure,-0.6689793003899365,-0.06646798992818123,-0.6689793003899365,Safe
1988,M16847,M,-0.9023934097553371,-1.4865669725617991,0.3359300283386041,-0.8814733471755224,1.0219641002384132,0,No Failure,-0.584173562806462,-0.2961133664963974,-0.584173562806462,Warning
1989,H31402,H,-0.8523973761276875,-1.4191660869562706,-0.6625352831508573,-0.07894017255507152,1.0690961437858195,0,No Failure,-0.566768710828583,0.05230064957575185,-0.566768710828583,Warning
1990,L49169,L,-0.9023934097553371,-1.4191660869562706,1.3734414693276533,-1.6639431924304617,1.1476495496981636,0,No Failure,-0.5167726772009335,-2.2853285830894396,-0.5167726772009335,Warning
1991,L49170,L,-0.9023934097553371,-1.4865669725617991,-0.6458012276510339,0.8138779842101795,1.179070912063101,0,No Failure,-0.584173562806462,-0.5256034013610827,-0.584173562806462,Warning
1992,M16851,M,-0.9023934097553371,-1.4865669725617991,0.24668173233954607,-0.33976345430671806,1.2104922744280389,0,No Failure,-0.584173562806462,-0.08381343749404942,-0.584173562806462,Warning
1993,L49172,L,-0.9023934097553371,-1.4865669725617991,-0.9135461156482079,0.663403013968845,1.2576243179754452,0,No Failure,-0.584173562806462,-0.6060492465205521,-0.584173562806462,Warning
1994,M16853,M,-0.8523973761276875,-1.3517652013507035,-0.4226804876533889,0.252104761975864,1.2890456803403827,0,No Failure,-0.49936782522301604,-0.10655976373169973,-0.49936782522301604,Warning
1995,M16854,M,-0.9023934097553371,-1.4191660869562706,-0.7573615976498564,0.5129280437275106,1.3361777238877892,0,No Failure,-0.5167726772009335,-0.3884720026768828,-0.5167726772009335,Warning
1996,L49175,L,-0.8523973761276875,-1.3517652013507035,-0.4896167096526824,0.7135613373826232,1.3833097674351955,0,No Failure,-0.49936782522301604,-0.34937155414464754,-0.49936782522301604,Warning
1997,M16856,M,-0.8024013425000663,-1.3517652013507035,-0.6848473571506217,-0.17925681938262783,1.4147311298001333,1,Tool Wear Failure,-0.5493638588506372,0.122763559005419,-0.5493638588506372,Warning
1998,L49177,L,-0.8523973761276875,-1.2843643157451365,0.7431253788343062,0.13172478578279617,-1.6959837443286896,0,No Failure,-0.43196693961744903,0.09788803133670823,-0.43196693961744903,Safe
1999,H31412,H,-0.8523973761276875,-1.3517652013507035,0.5478947313363668,-0.9216000059065448,-1.6645623819637518,0,No Failure,-0.49936782522301604,-0.5049397876357604,-0.49936782522301604,Safe
2000,L49179,L,-0.8024013425000663,-1.3517652013507035,0.0068269368420777075,-0.21938347811365091,-1.5860089760514078,0,No Failure,-0.5493638588506372,-0.0014977171492772318,-0.5493638588506372,Safe
2001,L49180,L,-0.8024013425000663,-1.2843643157451365,-1.4490358916425559,1.315461218347961,-1.5545876136864702,0,No Failure,-0.4819629732450702,-1.9061505194500405,-0.4819629732450702,Warning
2002,L49181,L,-0.8024013425000663,-1.216963430139608,0.3638201208383097,-0.5103017539135641,-1.5231662513215327,0,No Failure,-0.4145620876395416,-0.1856580457728343,-0.4145620876395416,Safe
2003,L49182,L,-0.7524053088724167,-1.216963430139608,0.6427210458353659,-1.2927715991685031,-1.491744888956595,0,No Failure,-0.4645581212671912,-0.8308915142438388,-0.4645581212671912,Safe
2004,M16863,M,-0.7524053088724167,-1.216963430139608,0.14069938084066472,-0.24947847216191754,-1.4603235265916574,0,No Failure,-0.4645581212671912,-0.03510146656625681,-0.4645581212671912,Safe
2005,L49184,L,-0.7524053088724167,-1.216963430139608,-0.4896167096526824,0.7536879961136456,-1.4131914830442511,0,No Failure,-0.4645581212671912,-0.36901823676188683,-0.4645581212671912,Safe
2006,L49185,L,-0.7524053088724167,-1.149562544534041,-0.19398172915580278,-0.1993201487481394,-1.3817701206793134,0,No Failure,-0.3971572356616242,0.0386644671097559,-0.3971572356616242,Safe
2007,M16866,M,-0.7524053088724167,-1.149562544534041,-0.8800780046485611,1.0546379365963146,-1.3503487583143758,0,No Failure,-0.3971572356616242,-0.9281636508663602,-0.3971572356616242,Warning
2008,L49187,L,-0.7024092752447672,-1.0821616589285121,0.12954334384078245,-0.5604600773273423,-1.3032167147669695,0,No Failure,-0.379752383683745,-0.07260387250624742,-0.379752383683745,Safe
2009,L49188,L,-0.7524053088724167,-1.149562544534041,1.5184699503261225,-1.5335315515546384,-1.2717953524020318,0,No Failure,-0.3971572356616242,-2.3286215789127134,-0.3971572356616242,Warning
2010,M16869,M,-0.7024092752447672,-1.149562544534041,0.9941362113316569,-1.1322649642444131,-1.2403739900370943,0,No Failure,-0.4471532692892738,-1.1256256017775148,-0.4471532692892738,Safe
2011,L49190,L,-0.7024092752447672,-1.149562544534041,-1.454613910142497,2.0578044048718778,-1.1932419464896877,0,No Failure,-0.4471532692892738,-2.9933109116791363,-0.4471532692892738,Warning
2012,L49191,L,-0.652413241617146,-1.0147607733229451,0.4307563428376032,-0.9817899940030786,-1.1618205841247502,0,No Failure,-0.36234753170579914,-0.4229122672513186,-0.36234753170579914,Safe
2013,L49192,L,-0.7024092752447672,-1.0821616589285121,-0.7908297086495032,0.6433396846033335,-1.1303992217598127,0,No Failure,-0.379752383683745,-0.5087721353375175,-0.379752383683745,Safe
2014,L49193,L,-0.7024092752447672,-1.0821616589285121,-0.29996408065468416,0.2922314207068864,-1.0989778593948751,0,No Failure,-0.379752383683745,-0.08765892945075342,-0.379752383683745,Safe
2015,L49194,L,-0.7024092752447672,-1.0821616589285121,-1.276117318144381,1.977551087409833,-1.0675564970299374,0,No Failure,-0.379752383683745,-2.5235871901589406,-0.379752383683745,Warning
2016,L49195,L,-0.7524053088724167,-1.216963430139608,-1.326319484643851,2.639640956471704,-1.0361351346649998,1,Power Failure,-0.4645581212671912,-3.5010072330323525,-0.4645581212671912,Warning
2017,L49196,L,-0.7524053088724167,-1.149562544534041,-0.45057058015309454,0.4025797322171985,-1.0047137723000623,0,No Failure,-0.3971572356616242,-0.18139058350298057,-0.3971572356616242,Safe
2018,L49197,L,-0.652413241617146,-1.0147607733229451,-0.31112011765456643,0.252104761975864,-0.9732924099351247,0,No Failure,-0.36234753170579914,-0.07843486320720727,-0.36234753170579914,Safe
2019,L49198,L,-0.652413241617146,-1.0147607733229451,-0.9135461156482079,0.6433396846033335,-0.941871047570187,0,No Failure,-0.36234753170579914,-0.5877204699117184,-0.36234753170579914,Safe
2020,M16879,M,-0.652413241617146,-1.0147607733229451,0.6761891568350127,-1.3028032638512588,-0.9104496852052494,0,No Failure,-0.36234753170579914,-0.8809414405054853,-0.36234753170579914,Safe
2021,H31434,H,-0.652413241617146,-1.0821616589285121,0.11838730684090021,-0.6708083888376544,-0.863317641657843,0,No Failure,-0.42974841731136615,-0.07941519856077328,-0.42974841731136615,Safe
2022,L49201,L,-0.652413241617146,-1.0147607733229451,-0.3278541731543898,0.2220097679275974,-0.784764235745499,0,No Failure,-0.36234753170579914,-0.07278682889610041,-0.36234753170579914,Safe
2023,L49202,L,-0.652413241617146,-1.0821616589285121,-0.9247021526480902,0.6934980080171117,-0.7533428733805614,0,No Failure,-0.42974841731136615,-0.6412791008705857,-0.42974841731136615,Safe
2024,L49203,L,-0.652413241617146,-1.0147607733229451,-0.5286628391522703,1.4258095298582731,-0.7219215110156237,0,No Failure,-0.36234753170579914,-0.7537725141452384,-0.36234753170579914,Warning
2025,M16884,M,-0.652413241617146,-0.9473598877173782,1.0220263038313624,-1.5335315515546384,-0.6905001486506862,0,No Failure,-0.29494664610023225,-1.5673095834441615,-0.29494664610023225,Warning
2026,L49205,L,-0.652413241617146,-1.0147607733229451,-0.38921237665374214,-0.008718519775782523,-0.6433681051032798,0,No Failure,-0.36234753170579914,0.0033933558028349667,-0.36234753170579914,Safe
2027,M16886,M,-0.652413241617146,-1.0147607733229451,-0.9972163931473248,1.2953978889824496,-0.6119467427383422,0,No Failure,-0.36234753170579914,-1.291792010541737,-0.36234753170579914,Warning
2028,L49207,L,-0.652413241617146,-1.0821616589285121,1.178210821829714,-1.4231832400443263,-0.5648146991909357,0,No Failure,-0.42974841731136615,-1.6768098948669008,-0.42974841731136615,Warning
2029,M16888,M,-0.652413241617146,-1.149562544534041,-1.058574596646677,0.663403013968845,-0.5333933368259982,0,No Failure,-0.49714930291689496,-0.70226157792626,-0.49714930291689496,Safe
2030,L49209,L,-0.652413241617146,-1.0147607733229451,0.7208133048345416,-0.48020675986529676,-0.48626129327859174,0,No Failure,-0.36234753170579914,-0.3461394215823917,-0.36234753170579914,Safe
2031,L49210,L,-0.5524211743618752,-0.9473598877173782,-0.7740956531496798,0.9543212897687582,-0.45483993091365416,0,No Failure,-0.394938713355503,-0.7387359621181917,-0.394938713355503,Safe
2032,L49211,L,-0.6024172079894964,-0.9473598877173782,-1.1589789296456174,2.2885326925752567,-0.42341856854871657,0,No Failure,-0.34494267972788184,-2.6523611704998737,-0.34494267972788184,Warning
2033,L49212,L,-0.6024172079894964,-1.0147607733229451,-0.5286628391522703,0.2220097679275974,-0.391997206183779,0,No Failure,-0.41234356533344874,-0.1173683142321403,-0.41234356533344874,Safe
2034,H31447,H,-0.6024172079894964,-1.0147607733229451,-1.0027944116472658,0.7637196607964014,-0.36057584381884134,0,No Failure,-0.41234356533344874,-0.7658538079117767,-0.41234356533344874,Safe
2035,M16894,M,-0.6024172079894964,-1.0147607733229451,-0.6346451906511517,0.7436563314308898,-0.28202243790649734,0,No Failure,-0.41234356533344874,-0.4719579142398931,-0.41234356533344874,Safe
2036,M16895,M,-0.5524211743618752,-0.9473598877173782,-0.38921237665374214,-0.5805234066928531,-0.23489039435909095,0,No Failure,-0.394938713355503,0.22594689482205227,-0.394938713355503,Safe
2037,L49216,L,-0.5024251407342256,-0.8799590021118496,1.9702894488213536,-1.7241331805269953,-0.18775835081168454,0,No Failure,-0.377533861377624,-3.397041413955141,-0.377533861377624,Warning
2038,H31451,H,-0.5024251407342256,-0.8799590021118496,2.2380343368185276,-2.015051456326909,-0.15633698844674693,0,No Failure,-0.377533861377624,-4.509754349715801,-0.377533861377624,Warning
2039,L49218,L,-0.5024251407342256,-0.8125581165062826,-0.7462055606499741,1.5261261766858294,-0.07778358253440293,0,No Failure,-0.310132975772057,-1.1388038392964508,-0.310132975772057,Warning
2040,M16899,M,-0.5024251407342256,-0.7451572309007539,-0.5007727466525647,-0.03881351382404913,-0.046362220169465326,0,No Failure,-0.2427320901665283,0.01943674992490637,-0.2427320901665283,Safe
2041,L49220,L,-0.452429107106576,-0.7451572309007539,0.8212176378334819,-1.0419799820996123,0.0007698233779410749,0,No Failure,-0.2927281237941779,-0.8556923395696173,-0.2927281237941779,Safe
2042,L49221,L,-0.452429107106576,-0.7451572309007539,0.7877495268338351,-1.2827399344857475,0.03219118574287868,0,No Failure,-0.2927281237941779,-1.0104777764420123,-0.2927281237941779,Safe
2043,M16902,M,-0.452429107106576,-0.7451572309007539,-0.7908297086495032,1.2452395655686714,0.06361254810781627,0,No Failure,-0.2927281237941779,-0.9847724428375063,-0.2927281237941779,Warning
